dataset,split,sample_id,true_label_multiclass,y_known,nonconformity_s,threshold_q,decision
UNSW-NB15,test,5737,Fuzzers,1,0.239924,0.38338,KNOWN
UNSW-NB15,test,5738,Normal,1,0.172777,0.38338,KNOWN
UNSW-NB15,test,5739,Reconnaissance,1,0.1925,0.38338,KNOWN
UNSW-NB15,test,5740,Normal,1,0.11727,0.38338,KNOWN
UNSW-NB15,test,5741,Normal,1,0.339687,0.38338,KNOWN
UNSW-NB15,test,5742,Normal,1,0.018066,0.38338,KNOWN
UNSW-NB15,test,5743,Normal,1,0.187907,0.38338,KNOWN
UNSW-NB15,test,5744,Normal,1,0.464554,0.38338,ZERO_DAY
UNSW-NB15,test,5745,Exploits,1,0.13334,0.38338,KNOWN
UNSW-NB15,test,5746,Normal,1,0.158259,0.38338,KNOWN
UNSW-NB15,test,5747,Fuzzers,1,0.196399,0.38338,KNOWN
UNSW-NB15,test,5748,Exploits,1,0.335389,0.38338,KNOWN
UNSW-NB15,test,5749,Exploits,1,0.458807,0.38338,ZERO_DAY
UNSW-NB15,test,5750,Exploits,1,0.269427,0.38338,KNOWN
UNSW-NB15,test,5751,Reconnaissance,1,0.049145,0.38338,KNOWN
UNSW-NB15,test,5752,Normal,1,0.131681,0.38338,KNOWN
UNSW-NB15,test,5753,Exploits,1,0.16095,0.38338,KNOWN
UNSW-NB15,test,5754,Exploits,1,0.049117,0.38338,KNOWN
UNSW-NB15,test,5755,Fuzzers,1,0.277002,0.38338,KNOWN
UNSW-NB15,test,5756,Exploits,1,0.061757,0.38338,KNOWN
UNSW-NB15,test,5757,Normal,1,0.185799,0.38338,KNOWN
UNSW-NB15,test,5758,Normal,1,0.399476,0.38338,ZERO_DAY
UNSW-NB15,test,5759,Normal,1,0.144645,0.38338,KNOWN
UNSW-NB15,test,5760,Normal,1,0.071256,0.38338,KNOWN
UNSW-NB15,test,5761,Normal,1,0.074278,0.38338,KNOWN
UNSW-NB15,test,5762,Normal,1,0.237419,0.38338,KNOWN
UNSW-NB15,test,5763,Normal,1,0.262114,0.38338,KNOWN
UNSW-NB15,test,5764,Exploits,1,0.174602,0.38338,KNOWN
UNSW-NB15,test,5765,Exploits,1,0.025049,0.38338,KNOWN
UNSW-NB15,test,5766,Normal,1,0.078473,0.38338,KNOWN
UNSW-NB15,test,5767,Exploits,1,0.144753,0.38338,KNOWN
UNSW-NB15,test,5768,Normal,1,0.135729,0.38338,KNOWN
UNSW-NB15,test,5769,Exploits,1,0.170811,0.38338,KNOWN
UNSW-NB15,test,5770,Fuzzers,1,0.110969,0.38338,KNOWN
UNSW-NB15,test,5771,Normal,1,0.447094,0.38338,ZERO_DAY
UNSW-NB15,test,5772,Exploits,1,0.111538,0.38338,KNOWN
UNSW-NB15,test,5773,Fuzzers,1,0.153391,0.38338,KNOWN
UNSW-NB15,test,5774,Normal,1,0.171451,0.38338,KNOWN
UNSW-NB15,test,5775,DoS,1,0.335388,0.38338,KNOWN
UNSW-NB15,test,5776,Fuzzers,1,0.155884,0.38338,KNOWN
UNSW-NB15,test,5777,Exploits,1,0.097881,0.38338,KNOWN
UNSW-NB15,test,5778,Normal,1,0.292677,0.38338,KNOWN
UNSW-NB15,test,5779,Exploits,1,0.244863,0.38338,KNOWN
UNSW-NB15,test,5780,Exploits,1,0.093578,0.38338,KNOWN
UNSW-NB15,test,5781,Normal,1,0.077215,0.38338,KNOWN
UNSW-NB15,test,5782,Normal,1,0.074064,0.38338,KNOWN
UNSW-NB15,test,5783,Fuzzers,1,0.044959,0.38338,KNOWN
UNSW-NB15,test,5784,Normal,1,0.032107,0.38338,KNOWN
UNSW-NB15,test,5785,Exploits,1,0.100624,0.38338,KNOWN
UNSW-NB15,test,5786,Exploits,1,0.244756,0.38338,KNOWN
UNSW-NB15,test,5787,Reconnaissance,1,0.126046,0.38338,KNOWN
UNSW-NB15,test,5788,Exploits,1,0.086823,0.38338,KNOWN
UNSW-NB15,test,5789,Fuzzers,1,0.045581,0.38338,KNOWN
UNSW-NB15,test,5790,Reconnaissance,1,0.077344,0.38338,KNOWN
UNSW-NB15,test,5791,Exploits,1,0.271155,0.38338,KNOWN
UNSW-NB15,test,5792,Normal,1,0.129339,0.38338,KNOWN
UNSW-NB15,test,5793,Reconnaissance,1,0.151337,0.38338,KNOWN
UNSW-NB15,test,5794,Fuzzers,1,0.231678,0.38338,KNOWN
UNSW-NB15,test,5795,Normal,1,0.210634,0.38338,KNOWN
UNSW-NB15,test,5796,Normal,1,0.269396,0.38338,KNOWN
UNSW-NB15,test,5797,Normal,1,0.254166,0.38338,KNOWN
UNSW-NB15,test,5798,Normal,1,0.146739,0.38338,KNOWN
UNSW-NB15,test,5799,Normal,1,0.018523,0.38338,KNOWN
UNSW-NB15,test,5800,Normal,1,0.20785,0.38338,KNOWN
UNSW-NB15,test,5801,Exploits,1,0.211731,0.38338,KNOWN
UNSW-NB15,test,5802,Exploits,1,0.290693,0.38338,KNOWN
UNSW-NB15,test,5803,Normal,1,0.073705,0.38338,KNOWN
UNSW-NB15,test,5804,Exploits,1,0.155132,0.38338,KNOWN
UNSW-NB15,test,5805,Exploits,1,0.096431,0.38338,KNOWN
UNSW-NB15,test,5806,Fuzzers,1,0.062288,0.38338,KNOWN
UNSW-NB15,test,5807,Normal,1,0.07828,0.38338,KNOWN
UNSW-NB15,test,5808,Fuzzers,1,0.103382,0.38338,KNOWN
UNSW-NB15,test,5809,Normal,1,0.200102,0.38338,KNOWN
UNSW-NB15,test,5810,Fuzzers,1,0.128286,0.38338,KNOWN
UNSW-NB15,test,5811,Normal,1,0.330496,0.38338,KNOWN
UNSW-NB15,test,5812,DoS,1,0.024157,0.38338,KNOWN
UNSW-NB15,test,5813,Normal,1,0.097102,0.38338,KNOWN
UNSW-NB15,test,5814,Exploits,1,0.027596,0.38338,KNOWN
UNSW-NB15,test,5815,Normal,1,0.08855,0.38338,KNOWN
UNSW-NB15,test,5816,Exploits,1,0.084563,0.38338,KNOWN
UNSW-NB15,test,5817,Normal,1,0.088849,0.38338,KNOWN
UNSW-NB15,test,5818,Normal,1,0.321151,0.38338,KNOWN
UNSW-NB15,test,5819,Exploits,1,0.095886,0.38338,KNOWN
UNSW-NB15,test,5820,Normal,1,0.340414,0.38338,KNOWN
UNSW-NB15,test,5821,Normal,1,0.22488,0.38338,KNOWN
UNSW-NB15,test,5822,Normal,1,0.111854,0.38338,KNOWN
UNSW-NB15,test,5823,Normal,1,0.35732,0.38338,KNOWN
UNSW-NB15,test,5824,Exploits,1,0.020106,0.38338,KNOWN
UNSW-NB15,test,5825,Exploits,1,0.097534,0.38338,KNOWN
UNSW-NB15,test,5826,Normal,1,0.09616,0.38338,KNOWN
UNSW-NB15,test,5827,Normal,1,0.079553,0.38338,KNOWN
UNSW-NB15,test,5828,Fuzzers,1,0.026114,0.38338,KNOWN
UNSW-NB15,test,5829,Normal,1,0.093354,0.38338,KNOWN
UNSW-NB15,test,5830,Normal,1,0.103585,0.38338,KNOWN
UNSW-NB15,test,5831,Exploits,1,0.104873,0.38338,KNOWN
UNSW-NB15,test,5832,Reconnaissance,1,0.047718,0.38338,KNOWN
UNSW-NB15,test,5833,Normal,1,0.152428,0.38338,KNOWN
UNSW-NB15,test,5834,Normal,1,0.233211,0.38338,KNOWN
UNSW-NB15,test,5835,Normal,1,0.406935,0.38338,ZERO_DAY
UNSW-NB15,test,5836,Exploits,1,0.119254,0.38338,KNOWN
UNSW-NB15,test,5837,DoS,1,0.173202,0.38338,KNOWN
UNSW-NB15,test,5838,Normal,1,0.321885,0.38338,KNOWN
UNSW-NB15,test,5839,Normal,1,0.357745,0.38338,KNOWN
UNSW-NB15,test,5840,Normal,1,0.173082,0.38338,KNOWN
UNSW-NB15,test,5841,Exploits,1,0.129774,0.38338,KNOWN
UNSW-NB15,test,5842,Exploits,1,0.066597,0.38338,KNOWN
UNSW-NB15,test,5843,Normal,1,0.353383,0.38338,KNOWN
UNSW-NB15,test,5844,Normal,1,0.137727,0.38338,KNOWN
UNSW-NB15,test,5845,Exploits,1,0.257907,0.38338,KNOWN
UNSW-NB15,test,5846,Exploits,1,0.081331,0.38338,KNOWN
UNSW-NB15,test,5847,Normal,1,0.067879,0.38338,KNOWN
UNSW-NB15,test,5848,Normal,1,0.087659,0.38338,KNOWN
UNSW-NB15,test,5849,DoS,1,0.193089,0.38338,KNOWN
UNSW-NB15,test,5850,Fuzzers,1,0.2676,0.38338,KNOWN
UNSW-NB15,test,5851,Normal,1,0.042011,0.38338,KNOWN
UNSW-NB15,test,5852,Normal,1,0.172099,0.38338,KNOWN
UNSW-NB15,test,5853,Exploits,1,0.048271,0.38338,KNOWN
UNSW-NB15,test,5854,Fuzzers,1,0.295624,0.38338,KNOWN
UNSW-NB15,test,5855,Reconnaissance,1,0.107689,0.38338,KNOWN
UNSW-NB15,test,5856,Normal,1,0.201757,0.38338,KNOWN
UNSW-NB15,test,5857,Normal,1,0.199496,0.38338,KNOWN
UNSW-NB15,test,5858,Normal,1,0.140532,0.38338,KNOWN
UNSW-NB15,test,5859,Normal,1,0.116919,0.38338,KNOWN
UNSW-NB15,test,5860,Normal,1,0.117006,0.38338,KNOWN
UNSW-NB15,test,5861,Exploits,1,0.131034,0.38338,KNOWN
UNSW-NB15,test,5862,Exploits,1,0.193447,0.38338,KNOWN
UNSW-NB15,test,5863,Exploits,1,0.109433,0.38338,KNOWN
UNSW-NB15,test,5864,Fuzzers,1,0.144314,0.38338,KNOWN
UNSW-NB15,test,5865,Reconnaissance,1,0.258573,0.38338,KNOWN
UNSW-NB15,test,5866,Exploits,1,0.14522,0.38338,KNOWN
UNSW-NB15,test,5867,Normal,1,0.133056,0.38338,KNOWN
UNSW-NB15,test,5868,Exploits,1,0.284012,0.38338,KNOWN
UNSW-NB15,test,5869,Normal,1,0.103831,0.38338,KNOWN
UNSW-NB15,test,5870,Fuzzers,1,0.224862,0.38338,KNOWN
UNSW-NB15,test,5871,Exploits,1,0.136622,0.38338,KNOWN
UNSW-NB15,test,5872,Normal,1,0.100867,0.38338,KNOWN
UNSW-NB15,test,5873,Normal,1,0.311651,0.38338,KNOWN
UNSW-NB15,test,5874,Normal,1,0.202277,0.38338,KNOWN
UNSW-NB15,test,5875,Fuzzers,1,0.058827,0.38338,KNOWN
UNSW-NB15,test,5876,Normal,1,0.117051,0.38338,KNOWN
UNSW-NB15,test,5877,Normal,1,0.11172,0.38338,KNOWN
UNSW-NB15,test,5878,Normal,1,0.129997,0.38338,KNOWN
UNSW-NB15,test,5879,Exploits,1,0.251061,0.38338,KNOWN
UNSW-NB15,test,5880,Normal,1,0.087245,0.38338,KNOWN
UNSW-NB15,test,5881,Exploits,1,0.295613,0.38338,KNOWN
UNSW-NB15,test,5882,Normal,1,0.127364,0.38338,KNOWN
UNSW-NB15,test,5883,Normal,1,0.124731,0.38338,KNOWN
UNSW-NB15,test,5884,Normal,1,0.135759,0.38338,KNOWN
UNSW-NB15,test,5885,Normal,1,0.160365,0.38338,KNOWN
UNSW-NB15,test,5886,Normal,1,0.164084,0.38338,KNOWN
UNSW-NB15,test,5887,Normal,1,0.074067,0.38338,KNOWN
UNSW-NB15,test,5888,Exploits,1,0.237108,0.38338,KNOWN
UNSW-NB15,test,5889,Normal,1,0.30802,0.38338,KNOWN
UNSW-NB15,test,5890,Normal,1,0.367364,0.38338,KNOWN
UNSW-NB15,test,5891,Exploits,1,0.437641,0.38338,ZERO_DAY
UNSW-NB15,test,5892,Normal,1,0.210587,0.38338,KNOWN
UNSW-NB15,test,5893,Fuzzers,1,0.268662,0.38338,KNOWN
UNSW-NB15,test,5894,Reconnaissance,1,0.059542,0.38338,KNOWN
UNSW-NB15,test,5895,Fuzzers,1,0.026194,0.38338,KNOWN
UNSW-NB15,test,5896,Normal,1,0.150368,0.38338,KNOWN
UNSW-NB15,test,5897,Normal,1,0.165099,0.38338,KNOWN
UNSW-NB15,test,5898,Normal,1,0.045852,0.38338,KNOWN
UNSW-NB15,test,5899,Reconnaissance,1,0.254438,0.38338,KNOWN
UNSW-NB15,test,5900,Exploits,1,0.259415,0.38338,KNOWN
UNSW-NB15,test,5901,Reconnaissance,1,0.268223,0.38338,KNOWN
UNSW-NB15,test,5902,Reconnaissance,1,0.098089,0.38338,KNOWN
UNSW-NB15,test,5903,Fuzzers,1,0.159514,0.38338,KNOWN
UNSW-NB15,test,5904,Exploits,1,0.241261,0.38338,KNOWN
UNSW-NB15,test,5905,Normal,1,0.587404,0.38338,ZERO_DAY
UNSW-NB15,test,5906,Exploits,1,0.153056,0.38338,KNOWN
UNSW-NB15,test,5907,Fuzzers,1,0.148265,0.38338,KNOWN
UNSW-NB15,test,5908,Exploits,1,0.119563,0.38338,KNOWN
UNSW-NB15,test,5909,Fuzzers,1,0.305479,0.38338,KNOWN
UNSW-NB15,test,5910,Fuzzers,1,0.079663,0.38338,KNOWN
UNSW-NB15,test,5911,Normal,1,0.236608,0.38338,KNOWN
UNSW-NB15,test,5912,Normal,1,0.292269,0.38338,KNOWN
UNSW-NB15,test,5913,Normal,1,0.197419,0.38338,KNOWN
UNSW-NB15,test,5914,Normal,1,0.104069,0.38338,KNOWN
UNSW-NB15,test,5915,Normal,1,0.183425,0.38338,KNOWN
UNSW-NB15,test,5916,Exploits,1,0.05046,0.38338,KNOWN
UNSW-NB15,test,5917,Exploits,1,0.10054,0.38338,KNOWN
UNSW-NB15,test,5918,Exploits,1,0.100111,0.38338,KNOWN
UNSW-NB15,test,5919,Normal,1,0.039474,0.38338,KNOWN
UNSW-NB15,test,5920,Normal,1,0.104685,0.38338,KNOWN
UNSW-NB15,test,5921,Fuzzers,1,0.162103,0.38338,KNOWN
UNSW-NB15,test,5922,Exploits,1,0.154879,0.38338,KNOWN
UNSW-NB15,test,5923,Exploits,1,0.249221,0.38338,KNOWN
UNSW-NB15,test,5924,Normal,1,0.362124,0.38338,KNOWN
UNSW-NB15,test,5925,Reconnaissance,1,0.057501,0.38338,KNOWN
UNSW-NB15,test,5926,Exploits,1,0.100917,0.38338,KNOWN
UNSW-NB15,test,5927,Normal,1,0.180462,0.38338,KNOWN
UNSW-NB15,test,5928,Normal,1,0.029523,0.38338,KNOWN
UNSW-NB15,test,5929,Fuzzers,1,0.084982,0.38338,KNOWN
UNSW-NB15,test,5930,Exploits,1,0.196615,0.38338,KNOWN
UNSW-NB15,test,5931,Fuzzers,1,0.01601,0.38338,KNOWN
UNSW-NB15,test,5932,Normal,1,0.318196,0.38338,KNOWN
UNSW-NB15,test,5933,DoS,1,0.117545,0.38338,KNOWN
UNSW-NB15,test,5934,Exploits,1,0.087931,0.38338,KNOWN
UNSW-NB15,test,5935,Exploits,1,0.262062,0.38338,KNOWN
UNSW-NB15,test,5936,Exploits,1,0.090349,0.38338,KNOWN
UNSW-NB15,test,5937,Normal,1,0.225087,0.38338,KNOWN
UNSW-NB15,test,5938,Normal,1,0.244399,0.38338,KNOWN
UNSW-NB15,test,5939,Exploits,1,0.242481,0.38338,KNOWN
UNSW-NB15,test,5940,Exploits,1,0.058257,0.38338,KNOWN
UNSW-NB15,test,5941,Normal,1,0.346099,0.38338,KNOWN
UNSW-NB15,test,5942,Exploits,1,0.244849,0.38338,KNOWN
UNSW-NB15,test,5943,Reconnaissance,1,0.128605,0.38338,KNOWN
UNSW-NB15,test,5944,Fuzzers,1,0.274268,0.38338,KNOWN
UNSW-NB15,test,5945,Normal,1,0.100382,0.38338,KNOWN
UNSW-NB15,test,5946,Exploits,1,0.402098,0.38338,ZERO_DAY
UNSW-NB15,test,5947,Normal,1,0.216679,0.38338,KNOWN
UNSW-NB15,test,5948,Normal,1,0.338321,0.38338,KNOWN
UNSW-NB15,test,5949,Normal,1,0.254555,0.38338,KNOWN
UNSW-NB15,test,5950,Exploits,1,0.209037,0.38338,KNOWN
UNSW-NB15,test,5951,Normal,1,0.329269,0.38338,KNOWN
UNSW-NB15,test,5952,Normal,1,0.095022,0.38338,KNOWN
UNSW-NB15,test,5953,Normal,1,0.150529,0.38338,KNOWN
UNSW-NB15,test,5954,Normal,1,0.128288,0.38338,KNOWN
UNSW-NB15,test,5955,Normal,1,0.25603,0.38338,KNOWN
UNSW-NB15,test,5956,Normal,1,0.096195,0.38338,KNOWN
UNSW-NB15,test,5957,Fuzzers,1,0.25565,0.38338,KNOWN
UNSW-NB15,test,5958,Exploits,1,0.154515,0.38338,KNOWN
UNSW-NB15,test,5959,Normal,1,0.371174,0.38338,KNOWN
UNSW-NB15,test,5960,Normal,1,0.28466,0.38338,KNOWN
UNSW-NB15,test,5961,Normal,1,0.331155,0.38338,KNOWN
UNSW-NB15,test,5962,Normal,1,0.168928,0.38338,KNOWN
UNSW-NB15,test,5963,Fuzzers,1,0.259174,0.38338,KNOWN
UNSW-NB15,test,5964,Normal,1,0.120368,0.38338,KNOWN
UNSW-NB15,test,5965,Normal,1,0.455452,0.38338,ZERO_DAY
UNSW-NB15,test,5966,Normal,1,0.18536,0.38338,KNOWN
UNSW-NB15,test,5967,Fuzzers,1,0.182662,0.38338,KNOWN
UNSW-NB15,test,5968,Normal,1,0.085519,0.38338,KNOWN
UNSW-NB15,test,5969,Normal,1,0.253356,0.38338,KNOWN
UNSW-NB15,test,5970,Reconnaissance,1,0.12412,0.38338,KNOWN
UNSW-NB15,test,5971,Fuzzers,1,0.136917,0.38338,KNOWN
UNSW-NB15,test,5972,Normal,1,0.069174,0.38338,KNOWN
UNSW-NB15,test,5973,Fuzzers,1,0.110032,0.38338,KNOWN
UNSW-NB15,test,5974,Normal,1,0.194517,0.38338,KNOWN
UNSW-NB15,test,5975,Exploits,1,0.038361,0.38338,KNOWN
UNSW-NB15,test,5976,Normal,1,0.207065,0.38338,KNOWN
UNSW-NB15,test,5977,Normal,1,0.031676,0.38338,KNOWN
UNSW-NB15,test,5978,Exploits,1,0.469989,0.38338,ZERO_DAY
UNSW-NB15,test,5979,Normal,1,0.224219,0.38338,KNOWN
UNSW-NB15,test,5980,Fuzzers,1,0.68518,0.38338,ZERO_DAY
UNSW-NB15,test,5981,Exploits,1,0.037022,0.38338,KNOWN
UNSW-NB15,test,5982,Normal,1,0.256965,0.38338,KNOWN
UNSW-NB15,test,5983,Normal,1,0.076229,0.38338,KNOWN
UNSW-NB15,test,5984,Normal,1,0.210404,0.38338,KNOWN
UNSW-NB15,test,5985,Normal,1,0.161526,0.38338,KNOWN
UNSW-NB15,test,5986,Exploits,1,0.285976,0.38338,KNOWN
UNSW-NB15,test,5987,Fuzzers,1,0.160582,0.38338,KNOWN
UNSW-NB15,test,5988,Normal,1,0.341401,0.38338,KNOWN
UNSW-NB15,test,5989,Fuzzers,1,0.211285,0.38338,KNOWN
UNSW-NB15,test,5990,Normal,1,0.010768,0.38338,KNOWN
UNSW-NB15,test,5991,Normal,1,0.107533,0.38338,KNOWN
UNSW-NB15,test,5992,Normal,1,0.141433,0.38338,KNOWN
UNSW-NB15,test,5993,Exploits,1,0.046111,0.38338,KNOWN
UNSW-NB15,test,5994,Normal,1,0.382373,0.38338,KNOWN
UNSW-NB15,test,5995,Exploits,1,0.035705,0.38338,KNOWN
UNSW-NB15,test,5996,Normal,1,0.114288,0.38338,KNOWN
UNSW-NB15,test,5997,Fuzzers,1,0.291475,0.38338,KNOWN
UNSW-NB15,test,5998,Normal,1,0.309416,0.38338,KNOWN
UNSW-NB15,test,5999,Normal,1,0.356122,0.38338,KNOWN
UNSW-NB15,test,6000,Exploits,1,0.243083,0.38338,KNOWN
UNSW-NB15,test,6001,Normal,1,0.084869,0.38338,KNOWN
UNSW-NB15,test,6002,Normal,1,0.302628,0.38338,KNOWN
UNSW-NB15,test,6003,Normal,1,0.273154,0.38338,KNOWN
UNSW-NB15,test,6004,Normal,1,0.199367,0.38338,KNOWN
UNSW-NB15,test,6005,Normal,1,0.246897,0.38338,KNOWN
UNSW-NB15,test,6006,Normal,1,0.352151,0.38338,KNOWN
UNSW-NB15,test,6007,Fuzzers,1,0.364605,0.38338,KNOWN
UNSW-NB15,test,6008,Fuzzers,1,0.349149,0.38338,KNOWN
UNSW-NB15,test,6009,Reconnaissance,1,0.253218,0.38338,KNOWN
UNSW-NB15,test,6010,Normal,1,0.199307,0.38338,KNOWN
UNSW-NB15,test,6011,Normal,1,0.167829,0.38338,KNOWN
UNSW-NB15,test,6012,Exploits,1,0.159841,0.38338,KNOWN
UNSW-NB15,test,6013,Normal,1,0.049454,0.38338,KNOWN
UNSW-NB15,test,6014,Fuzzers,1,0.050176,0.38338,KNOWN
UNSW-NB15,test,6015,Normal,1,0.108292,0.38338,KNOWN
UNSW-NB15,test,6016,DoS,1,0.073767,0.38338,KNOWN
UNSW-NB15,test,6017,Normal,1,0.330471,0.38338,KNOWN
UNSW-NB15,test,6018,Generic,1,0.153077,0.38338,KNOWN
UNSW-NB15,test,6019,Exploits,1,0.324949,0.38338,KNOWN
UNSW-NB15,test,6020,Normal,1,0.255865,0.38338,KNOWN
UNSW-NB15,test,6021,Reconnaissance,1,0.343435,0.38338,KNOWN
UNSW-NB15,test,6022,Normal,1,0.124353,0.38338,KNOWN
UNSW-NB15,test,6023,Fuzzers,1,0.228987,0.38338,KNOWN
UNSW-NB15,test,6024,Fuzzers,1,0.23754,0.38338,KNOWN
UNSW-NB15,test,6025,Normal,1,0.178842,0.38338,KNOWN
UNSW-NB15,test,6026,Exploits,1,0.028513,0.38338,KNOWN
UNSW-NB15,test,6027,Normal,1,0.350896,0.38338,KNOWN
UNSW-NB15,test,6028,Normal,1,0.103064,0.38338,KNOWN
UNSW-NB15,test,6029,Fuzzers,1,0.211079,0.38338,KNOWN
UNSW-NB15,test,6030,Fuzzers,1,0.22167,0.38338,KNOWN
UNSW-NB15,test,6031,Exploits,1,0.398059,0.38338,ZERO_DAY
UNSW-NB15,test,6032,Exploits,1,0.07215,0.38338,KNOWN
UNSW-NB15,test,6033,Normal,1,0.170344,0.38338,KNOWN
UNSW-NB15,test,6034,Normal,1,0.319904,0.38338,KNOWN
UNSW-NB15,test,6035,Exploits,1,0.344872,0.38338,KNOWN
UNSW-NB15,test,6036,Normal,1,0.089053,0.38338,KNOWN
UNSW-NB15,test,6037,Fuzzers,1,0.204887,0.38338,KNOWN
UNSW-NB15,test,6038,Normal,1,0.219023,0.38338,KNOWN
UNSW-NB15,test,6039,Fuzzers,1,0.200471,0.38338,KNOWN
UNSW-NB15,test,6040,Normal,1,0.067768,0.38338,KNOWN
UNSW-NB15,test,6041,Exploits,1,0.170674,0.38338,KNOWN
UNSW-NB15,test,6042,Reconnaissance,1,0.046868,0.38338,KNOWN
UNSW-NB15,test,6043,Fuzzers,1,0.025852,0.38338,KNOWN
UNSW-NB15,test,6044,Normal,1,0.101998,0.38338,KNOWN
UNSW-NB15,test,6045,Reconnaissance,1,0.357372,0.38338,KNOWN
UNSW-NB15,test,6046,DoS,1,0.191861,0.38338,KNOWN
UNSW-NB15,test,6047,Normal,1,0.209018,0.38338,KNOWN
UNSW-NB15,test,6048,Normal,1,0.127132,0.38338,KNOWN
UNSW-NB15,test,6049,Normal,1,0.162375,0.38338,KNOWN
UNSW-NB15,test,6050,Normal,1,0.20869,0.38338,KNOWN
UNSW-NB15,test,6051,Normal,1,0.309712,0.38338,KNOWN
UNSW-NB15,test,6052,Exploits,1,0.123115,0.38338,KNOWN
UNSW-NB15,test,6053,Exploits,1,0.223181,0.38338,KNOWN
UNSW-NB15,test,6054,Normal,1,0.376922,0.38338,KNOWN
UNSW-NB15,test,6055,Analysis,1,0.075789,0.38338,KNOWN
UNSW-NB15,test,6056,Normal,1,0.132742,0.38338,KNOWN
UNSW-NB15,test,6057,Fuzzers,1,0.180617,0.38338,KNOWN
UNSW-NB15,test,6058,Normal,1,0.365476,0.38338,KNOWN
UNSW-NB15,test,6059,Normal,1,0.094316,0.38338,KNOWN
UNSW-NB15,test,6060,Exploits,1,0.101665,0.38338,KNOWN
UNSW-NB15,test,6061,Exploits,1,0.351404,0.38338,KNOWN
UNSW-NB15,test,6062,Fuzzers,1,0.027191,0.38338,KNOWN
UNSW-NB15,test,6063,Exploits,1,0.110255,0.38338,KNOWN
UNSW-NB15,test,6064,Exploits,1,0.122858,0.38338,KNOWN
UNSW-NB15,test,6065,Normal,1,0.280117,0.38338,KNOWN
UNSW-NB15,test,6066,Normal,1,0.353744,0.38338,KNOWN
UNSW-NB15,test,6067,Normal,1,0.310911,0.38338,KNOWN
UNSW-NB15,test,6068,Normal,1,0.033318,0.38338,KNOWN
UNSW-NB15,test,6069,Normal,1,0.242249,0.38338,KNOWN
UNSW-NB15,test,6070,Normal,1,0.134982,0.38338,KNOWN
UNSW-NB15,test,6071,Normal,1,0.18432,0.38338,KNOWN
UNSW-NB15,test,6072,Normal,1,0.188466,0.38338,KNOWN
UNSW-NB15,test,6073,Reconnaissance,1,0.402765,0.38338,ZERO_DAY
UNSW-NB15,test,6074,Fuzzers,1,0.296792,0.38338,KNOWN
UNSW-NB15,test,6075,Normal,1,0.014032,0.38338,KNOWN
UNSW-NB15,test,6076,Exploits,1,0.165161,0.38338,KNOWN
UNSW-NB15,test,6077,Normal,1,0.107219,0.38338,KNOWN
UNSW-NB15,test,6078,Normal,1,0.158904,0.38338,KNOWN
UNSW-NB15,test,6079,Normal,1,0.303698,0.38338,KNOWN
UNSW-NB15,test,6080,Normal,1,0.339277,0.38338,KNOWN
UNSW-NB15,test,6081,Normal,1,0.181049,0.38338,KNOWN
UNSW-NB15,test,6082,Normal,1,0.084286,0.38338,KNOWN
UNSW-NB15,test,6083,Exploits,1,0.241518,0.38338,KNOWN
UNSW-NB15,test,6084,Normal,1,0.196534,0.38338,KNOWN
UNSW-NB15,test,6085,Exploits,1,0.343769,0.38338,KNOWN
UNSW-NB15,test,6086,Normal,1,0.177561,0.38338,KNOWN
UNSW-NB15,test,6087,Normal,1,0.301254,0.38338,KNOWN
UNSW-NB15,test,6088,Exploits,1,0.066361,0.38338,KNOWN
UNSW-NB15,test,6089,Reconnaissance,1,0.168837,0.38338,KNOWN
UNSW-NB15,test,6090,Normal,1,0.219507,0.38338,KNOWN
UNSW-NB15,test,6091,Normal,1,0.087669,0.38338,KNOWN
UNSW-NB15,test,6092,Normal,1,0.079986,0.38338,KNOWN
UNSW-NB15,test,6093,Normal,1,0.254461,0.38338,KNOWN
UNSW-NB15,test,6094,Normal,1,0.249333,0.38338,KNOWN
UNSW-NB15,test,6095,DoS,1,0.126106,0.38338,KNOWN
UNSW-NB15,test,6096,Backdoor,1,0.378542,0.38338,KNOWN
UNSW-NB15,test,6097,Normal,1,0.06215,0.38338,KNOWN
UNSW-NB15,test,6098,Exploits,1,0.019033,0.38338,KNOWN
UNSW-NB15,test,6099,Exploits,1,0.156907,0.38338,KNOWN
UNSW-NB15,test,6100,Exploits,1,0.082692,0.38338,KNOWN
UNSW-NB15,test,6101,Fuzzers,1,0.158896,0.38338,KNOWN
UNSW-NB15,test,6102,Fuzzers,1,0.342022,0.38338,KNOWN
UNSW-NB15,test,6103,Normal,1,0.219785,0.38338,KNOWN
UNSW-NB15,test,6104,Exploits,1,0.303875,0.38338,KNOWN
UNSW-NB15,test,6105,Exploits,1,0.129491,0.38338,KNOWN
UNSW-NB15,test,6106,Exploits,1,0.489259,0.38338,ZERO_DAY
UNSW-NB15,test,6107,Reconnaissance,1,0.14943,0.38338,KNOWN
UNSW-NB15,test,6108,Exploits,1,0.061462,0.38338,KNOWN
UNSW-NB15,test,6109,Normal,1,0.227986,0.38338,KNOWN
UNSW-NB15,test,6110,Normal,1,0.169763,0.38338,KNOWN
UNSW-NB15,test,6111,Normal,1,0.184188,0.38338,KNOWN
UNSW-NB15,test,6112,DoS,1,0.452069,0.38338,ZERO_DAY
