dataset,split,sample_id,true_label_multiclass,y_known,nonconformity_s,threshold_q,decision
BoT-IoT,test,8580,DoS,1,0.104478,0.262934,KNOWN
BoT-IoT,test,8581,DoS,1,0.034005,0.262934,KNOWN
BoT-IoT,test,8582,DoS,1,0.02768,0.262934,KNOWN
BoT-IoT,test,8583,DoS,1,0.15867,0.262934,KNOWN
BoT-IoT,test,8584,DoS,1,0.080146,0.262934,KNOWN
BoT-IoT,test,8585,DDoS,1,0.189657,0.262934,KNOWN
BoT-IoT,test,8586,Reconnaissance,1,0.006686,0.262934,KNOWN
BoT-IoT,test,8587,DDoS,1,0.015367,0.262934,KNOWN
BoT-IoT,test,8588,DDoS,1,0.190879,0.262934,KNOWN
BoT-IoT,test,8589,DoS,1,0.127718,0.262934,KNOWN
BoT-IoT,test,8590,DDoS,1,0.067084,0.262934,KNOWN
BoT-IoT,test,8591,DDoS,1,0.059445,0.262934,KNOWN
BoT-IoT,test,8592,DoS,1,0.253236,0.262934,KNOWN
BoT-IoT,test,8593,DDoS,1,0.001384,0.262934,KNOWN
BoT-IoT,test,8594,DoS,1,0.028403,0.262934,KNOWN
BoT-IoT,test,8595,DoS,1,0.01025,0.262934,KNOWN
BoT-IoT,test,8596,DoS,1,0.099849,0.262934,KNOWN
BoT-IoT,test,8597,DoS,1,0.028976,0.262934,KNOWN
BoT-IoT,test,8598,DoS,1,0.01605,0.262934,KNOWN
BoT-IoT,test,8599,DoS,1,0.139566,0.262934,KNOWN
BoT-IoT,test,8600,DDoS,1,0.056365,0.262934,KNOWN
BoT-IoT,test,8601,DoS,1,0.082643,0.262934,KNOWN
BoT-IoT,test,8602,DDoS,1,0.009437,0.262934,KNOWN
BoT-IoT,test,8603,DDoS,1,0.027649,0.262934,KNOWN
BoT-IoT,test,8604,DoS,1,0.012107,0.262934,KNOWN
BoT-IoT,test,8605,DDoS,1,0.178651,0.262934,KNOWN
BoT-IoT,test,8606,DDoS,1,0.057412,0.262934,KNOWN
BoT-IoT,test,8607,Normal,1,0.078267,0.262934,KNOWN
BoT-IoT,test,8608,DoS,1,0.130162,0.262934,KNOWN
BoT-IoT,test,8609,DoS,1,0.135367,0.262934,KNOWN
BoT-IoT,test,8610,DDoS,1,0.248421,0.262934,KNOWN
BoT-IoT,test,8611,DDoS,1,0.187521,0.262934,KNOWN
BoT-IoT,test,8612,DDoS,1,0.118772,0.262934,KNOWN
BoT-IoT,test,8613,DDoS,1,0.056109,0.262934,KNOWN
BoT-IoT,test,8614,DDoS,1,0.04278,0.262934,KNOWN
BoT-IoT,test,8615,DoS,1,0.045983,0.262934,KNOWN
BoT-IoT,test,8616,DDoS,1,0.051163,0.262934,KNOWN
BoT-IoT,test,8617,Normal,1,0.046582,0.262934,KNOWN
BoT-IoT,test,8618,DDoS,1,0.026992,0.262934,KNOWN
BoT-IoT,test,8619,DDoS,1,0.12724,0.262934,KNOWN
BoT-IoT,test,8620,DoS,1,0.075838,0.262934,KNOWN
BoT-IoT,test,8621,DDoS,1,0.209678,0.262934,KNOWN
BoT-IoT,test,8622,DDoS,1,0.172028,0.262934,KNOWN
BoT-IoT,test,8623,DoS,1,0.129297,0.262934,KNOWN
BoT-IoT,test,8624,DoS,1,0.125684,0.262934,KNOWN
BoT-IoT,test,8625,DoS,1,0.035471,0.262934,KNOWN
BoT-IoT,test,8626,DoS,1,0.012046,0.262934,KNOWN
BoT-IoT,test,8627,DDoS,1,0.011794,0.262934,KNOWN
BoT-IoT,test,8628,DDoS,1,0.026544,0.262934,KNOWN
BoT-IoT,test,8629,DoS,1,0.098907,0.262934,KNOWN
BoT-IoT,test,8630,DoS,1,0.027103,0.262934,KNOWN
BoT-IoT,test,8631,DDoS,1,0.063738,0.262934,KNOWN
BoT-IoT,test,8632,DoS,1,0.027103,0.262934,KNOWN
BoT-IoT,test,8633,DDoS,1,0.036028,0.262934,KNOWN
BoT-IoT,test,8634,DoS,1,0.140785,0.262934,KNOWN
BoT-IoT,test,8635,DDoS,1,0.047077,0.262934,KNOWN
BoT-IoT,test,8636,DoS,1,0.041817,0.262934,KNOWN
BoT-IoT,test,8637,DDoS,1,0.093346,0.262934,KNOWN
BoT-IoT,test,8638,DoS,1,0.031004,0.262934,KNOWN
BoT-IoT,test,8639,DoS,1,0.163277,0.262934,KNOWN
BoT-IoT,test,8640,DDoS,1,0.072564,0.262934,KNOWN
BoT-IoT,test,8641,DDoS,1,0.120572,0.262934,KNOWN
BoT-IoT,test,8642,DoS,1,0.086047,0.262934,KNOWN
BoT-IoT,test,8643,DDoS,1,0.240796,0.262934,KNOWN
BoT-IoT,test,8644,DDoS,1,0.100985,0.262934,KNOWN
BoT-IoT,test,8645,DDoS,1,0.093421,0.262934,KNOWN
BoT-IoT,test,8646,DDoS,1,0.011016,0.262934,KNOWN
BoT-IoT,test,8647,DDoS,1,0.074461,0.262934,KNOWN
BoT-IoT,test,8648,DoS,1,0.253868,0.262934,KNOWN
BoT-IoT,test,8649,DDoS,1,0.169769,0.262934,KNOWN
BoT-IoT,test,8650,DDoS,1,0.018329,0.262934,KNOWN
BoT-IoT,test,8651,DDoS,1,0.091625,0.262934,KNOWN
BoT-IoT,test,8652,DoS,1,0.098232,0.262934,KNOWN
BoT-IoT,test,8653,DDoS,1,0.36678,0.262934,ZERO_DAY
BoT-IoT,test,8654,DoS,1,0.020867,0.262934,KNOWN
BoT-IoT,test,8655,DDoS,1,0.153016,0.262934,KNOWN
BoT-IoT,test,8656,DDoS,1,0.059687,0.262934,KNOWN
BoT-IoT,test,8657,DDoS,1,0.04742,0.262934,KNOWN
BoT-IoT,test,8658,DDoS,1,0.083333,0.262934,KNOWN
BoT-IoT,test,8659,DDoS,1,0.063247,0.262934,KNOWN
BoT-IoT,test,8660,DDoS,1,0.228913,0.262934,KNOWN
BoT-IoT,test,8661,DDoS,1,0.156807,0.262934,KNOWN
BoT-IoT,test,8662,DDoS,1,0.039631,0.262934,KNOWN
BoT-IoT,test,8663,Normal,1,0.115115,0.262934,KNOWN
BoT-IoT,test,8664,DDoS,1,0.228651,0.262934,KNOWN
BoT-IoT,test,8665,DDoS,1,0.042673,0.262934,KNOWN
BoT-IoT,test,8666,DoS,1,0.040287,0.262934,KNOWN
BoT-IoT,test,8667,DoS,1,0.045836,0.262934,KNOWN
BoT-IoT,test,8668,DDoS,1,0.205187,0.262934,KNOWN
BoT-IoT,test,8669,DoS,1,0.030112,0.262934,KNOWN
BoT-IoT,test,8670,DDoS,1,0.046684,0.262934,KNOWN
BoT-IoT,test,8671,DoS,1,0.232076,0.262934,KNOWN
BoT-IoT,test,8672,DoS,1,0.05942,0.262934,KNOWN
BoT-IoT,test,8673,DoS,1,0.042699,0.262934,KNOWN
BoT-IoT,test,8674,DoS,1,0.192401,0.262934,KNOWN
BoT-IoT,test,8675,DDoS,1,0.25484,0.262934,KNOWN
BoT-IoT,test,8676,DoS,1,0.139953,0.262934,KNOWN
BoT-IoT,test,8677,DoS,1,0.064233,0.262934,KNOWN
BoT-IoT,test,8678,DDoS,1,0.06616,0.262934,KNOWN
BoT-IoT,test,8679,DDoS,1,0.079363,0.262934,KNOWN
BoT-IoT,test,8680,DoS,1,0.004753,0.262934,KNOWN
BoT-IoT,test,8681,DoS,1,0.093786,0.262934,KNOWN
BoT-IoT,test,8682,DoS,1,0.069957,0.262934,KNOWN
BoT-IoT,test,8683,DoS,1,0.134216,0.262934,KNOWN
BoT-IoT,test,8684,DoS,1,0.017163,0.262934,KNOWN
BoT-IoT,test,8685,DoS,1,0.1043,0.262934,KNOWN
BoT-IoT,test,8686,DoS,1,0.038922,0.262934,KNOWN
BoT-IoT,test,8687,DDoS,1,0.154253,0.262934,KNOWN
BoT-IoT,test,8688,DoS,1,0.062054,0.262934,KNOWN
BoT-IoT,test,8689,DDoS,1,0.201988,0.262934,KNOWN
BoT-IoT,test,8690,DDoS,1,0.160133,0.262934,KNOWN
BoT-IoT,test,8691,DDoS,1,0.111737,0.262934,KNOWN
BoT-IoT,test,8692,DDoS,1,0.105328,0.262934,KNOWN
BoT-IoT,test,8693,DoS,1,0.181066,0.262934,KNOWN
BoT-IoT,test,8694,DoS,1,0.097914,0.262934,KNOWN
BoT-IoT,test,8695,DDoS,1,0.075461,0.262934,KNOWN
BoT-IoT,test,8696,DoS,1,0.11428,0.262934,KNOWN
BoT-IoT,test,8697,DoS,1,0.054932,0.262934,KNOWN
BoT-IoT,test,8698,DDoS,1,0.133375,0.262934,KNOWN
BoT-IoT,test,8699,DDoS,1,0.017077,0.262934,KNOWN
BoT-IoT,test,8700,DoS,1,0.188523,0.262934,KNOWN
BoT-IoT,test,8701,DDoS,1,0.121789,0.262934,KNOWN
BoT-IoT,test,8702,DDoS,1,0.02595,0.262934,KNOWN
BoT-IoT,test,8703,DDoS,1,0.066022,0.262934,KNOWN
BoT-IoT,test,8704,DDoS,1,0.109969,0.262934,KNOWN
BoT-IoT,test,8705,DoS,1,0.122059,0.262934,KNOWN
BoT-IoT,test,8706,DoS,1,0.315984,0.262934,ZERO_DAY
BoT-IoT,test,8707,DDoS,1,0.120268,0.262934,KNOWN
BoT-IoT,test,8708,DoS,1,0.088975,0.262934,KNOWN
BoT-IoT,test,8709,DDoS,1,0.002009,0.262934,KNOWN
BoT-IoT,test,8710,DoS,1,0.298141,0.262934,ZERO_DAY
BoT-IoT,test,8711,DoS,1,0.074195,0.262934,KNOWN
BoT-IoT,test,8712,DoS,1,0.051386,0.262934,KNOWN
BoT-IoT,test,8713,DDoS,1,0.0924,0.262934,KNOWN
BoT-IoT,test,8714,Normal,1,0.103371,0.262934,KNOWN
BoT-IoT,test,8715,DoS,1,0.159209,0.262934,KNOWN
BoT-IoT,test,8716,DDoS,1,0.042626,0.262934,KNOWN
BoT-IoT,test,8717,DoS,1,0.311956,0.262934,ZERO_DAY
BoT-IoT,test,8718,DoS,1,0.001288,0.262934,KNOWN
BoT-IoT,test,8719,DDoS,1,0.062289,0.262934,KNOWN
BoT-IoT,test,8720,DoS,1,0.193395,0.262934,KNOWN
BoT-IoT,test,8721,DDoS,1,0.197127,0.262934,KNOWN
BoT-IoT,test,8722,DoS,1,0.034215,0.262934,KNOWN
BoT-IoT,test,8723,DoS,1,0.08383,0.262934,KNOWN
BoT-IoT,test,8724,DoS,1,0.172466,0.262934,KNOWN
BoT-IoT,test,8725,DDoS,1,0.056755,0.262934,KNOWN
BoT-IoT,test,8726,DoS,1,0.124485,0.262934,KNOWN
BoT-IoT,test,8727,DoS,1,0.132458,0.262934,KNOWN
BoT-IoT,test,8728,DDoS,1,0.162338,0.262934,KNOWN
BoT-IoT,test,8729,DDoS,1,0.000703,0.262934,KNOWN
BoT-IoT,test,8730,Normal,1,0.142251,0.262934,KNOWN
BoT-IoT,test,8731,DDoS,1,0.196029,0.262934,KNOWN
BoT-IoT,test,8732,DoS,1,0.085862,0.262934,KNOWN
BoT-IoT,test,8733,DDoS,1,0.118952,0.262934,KNOWN
BoT-IoT,test,8734,DDoS,1,0.242187,0.262934,KNOWN
BoT-IoT,test,8735,DDoS,1,0.052441,0.262934,KNOWN
BoT-IoT,test,8736,DDoS,1,0.130318,0.262934,KNOWN
BoT-IoT,test,8737,DDoS,1,0.045112,0.262934,KNOWN
BoT-IoT,test,8738,DDoS,1,0.145861,0.262934,KNOWN
BoT-IoT,test,8739,DDoS,1,0.021932,0.262934,KNOWN
BoT-IoT,test,8740,DoS,1,0.258299,0.262934,KNOWN
BoT-IoT,test,8741,DoS,1,0.331782,0.262934,ZERO_DAY
BoT-IoT,test,8742,DDoS,1,0.174635,0.262934,KNOWN
BoT-IoT,test,8743,DDoS,1,0.212979,0.262934,KNOWN
BoT-IoT,test,8744,DDoS,1,0.183074,0.262934,KNOWN
BoT-IoT,test,8745,DoS,1,0.071146,0.262934,KNOWN
BoT-IoT,test,8746,DDoS,1,0.206244,0.262934,KNOWN
BoT-IoT,test,8747,DDoS,1,0.004678,0.262934,KNOWN
BoT-IoT,test,8748,DDoS,1,0.087155,0.262934,KNOWN
BoT-IoT,test,8749,DDoS,1,0.133541,0.262934,KNOWN
BoT-IoT,test,8750,DoS,1,0.01973,0.262934,KNOWN
BoT-IoT,test,8751,DDoS,1,0.062399,0.262934,KNOWN
BoT-IoT,test,8752,Normal,1,0.055703,0.262934,KNOWN
BoT-IoT,test,8753,DoS,1,0.241624,0.262934,KNOWN
BoT-IoT,test,8754,DDoS,1,0.088076,0.262934,KNOWN
BoT-IoT,test,8755,DDoS,1,0.030789,0.262934,KNOWN
BoT-IoT,test,8756,DDoS,1,0.069126,0.262934,KNOWN
BoT-IoT,test,8757,DoS,1,0.133609,0.262934,KNOWN
BoT-IoT,test,8758,DoS,1,0.000275,0.262934,KNOWN
BoT-IoT,test,8759,DDoS,1,0.178437,0.262934,KNOWN
BoT-IoT,test,8760,DDoS,1,0.077827,0.262934,KNOWN
BoT-IoT,test,8761,DDoS,1,0.014565,0.262934,KNOWN
BoT-IoT,test,8762,DoS,1,0.028045,0.262934,KNOWN
BoT-IoT,test,8763,DDoS,1,0.258527,0.262934,KNOWN
BoT-IoT,test,8764,DDoS,1,0.087476,0.262934,KNOWN
BoT-IoT,test,8765,DoS,1,0.062611,0.262934,KNOWN
BoT-IoT,test,8766,DDoS,1,0.090219,0.262934,KNOWN
BoT-IoT,test,8767,DoS,1,0.073023,0.262934,KNOWN
BoT-IoT,test,8768,DDoS,1,0.119555,0.262934,KNOWN
BoT-IoT,test,8769,DoS,1,0.04488,0.262934,KNOWN
BoT-IoT,test,8770,DoS,1,0.044151,0.262934,KNOWN
BoT-IoT,test,8771,DDoS,1,0.047255,0.262934,KNOWN
BoT-IoT,test,8772,DoS,1,0.178513,0.262934,KNOWN
BoT-IoT,test,8773,DoS,1,0.166602,0.262934,KNOWN
BoT-IoT,test,8774,DDoS,1,0.0071,0.262934,KNOWN
BoT-IoT,test,8775,DoS,1,0.002063,0.262934,KNOWN
BoT-IoT,test,8776,DoS,1,0.115705,0.262934,KNOWN
BoT-IoT,test,8777,DoS,1,0.093326,0.262934,KNOWN
BoT-IoT,test,8778,DDoS,1,0.081682,0.262934,KNOWN
BoT-IoT,test,8779,DoS,1,0.089226,0.262934,KNOWN
BoT-IoT,test,8780,DoS,1,0.061106,0.262934,KNOWN
BoT-IoT,test,8781,DoS,1,0.040755,0.262934,KNOWN
BoT-IoT,test,8782,DDoS,1,0.26352,0.262934,ZERO_DAY
BoT-IoT,test,8783,DoS,1,0.055819,0.262934,KNOWN
BoT-IoT,test,8784,Reconnaissance,1,0.082755,0.262934,KNOWN
BoT-IoT,test,8785,DoS,1,0.140521,0.262934,KNOWN
BoT-IoT,test,8786,DDoS,1,0.059168,0.262934,KNOWN
BoT-IoT,test,8787,DDoS,1,0.192956,0.262934,KNOWN
BoT-IoT,test,8788,DDoS,1,0.23795,0.262934,KNOWN
BoT-IoT,test,8789,DDoS,1,0.060337,0.262934,KNOWN
BoT-IoT,test,8790,DoS,1,0.008295,0.262934,KNOWN
BoT-IoT,test,8791,Normal,1,0.245444,0.262934,KNOWN
BoT-IoT,test,8792,DDoS,1,0.027523,0.262934,KNOWN
BoT-IoT,test,8793,DDoS,1,0.11484,0.262934,KNOWN
BoT-IoT,test,8794,DoS,1,0.050241,0.262934,KNOWN
BoT-IoT,test,8795,DDoS,1,0.32826,0.262934,ZERO_DAY
BoT-IoT,test,8796,DDoS,1,0.13862,0.262934,KNOWN
BoT-IoT,test,8797,DDoS,1,0.228011,0.262934,KNOWN
BoT-IoT,test,8798,DDoS,1,0.297399,0.262934,ZERO_DAY
BoT-IoT,test,8799,DoS,1,0.051424,0.262934,KNOWN
BoT-IoT,test,8800,DDoS,1,0.1168,0.262934,KNOWN
BoT-IoT,test,8801,DoS,1,0.067999,0.262934,KNOWN
BoT-IoT,test,8802,DDoS,1,0.095679,0.262934,KNOWN
BoT-IoT,test,8803,Normal,1,0.155934,0.262934,KNOWN
BoT-IoT,test,8804,DoS,1,0.038943,0.262934,KNOWN
BoT-IoT,test,8805,DDoS,1,0.038924,0.262934,KNOWN
BoT-IoT,test,8806,DoS,1,0.047875,0.262934,KNOWN
BoT-IoT,test,8807,DoS,1,0.069903,0.262934,KNOWN
BoT-IoT,test,8808,DoS,1,0.052693,0.262934,KNOWN
BoT-IoT,test,8809,DoS,1,0.123834,0.262934,KNOWN
BoT-IoT,test,8810,Reconnaissance,1,0.119281,0.262934,KNOWN
BoT-IoT,test,8811,DoS,1,0.154712,0.262934,KNOWN
BoT-IoT,test,8812,DoS,1,0.082086,0.262934,KNOWN
BoT-IoT,test,8813,DDoS,1,0.142645,0.262934,KNOWN
BoT-IoT,test,8814,DDoS,1,0.156529,0.262934,KNOWN
BoT-IoT,test,8815,DDoS,1,0.141705,0.262934,KNOWN
BoT-IoT,test,8816,DoS,1,0.086958,0.262934,KNOWN
BoT-IoT,test,8817,DDoS,1,0.062071,0.262934,KNOWN
BoT-IoT,test,8818,DoS,1,0.043005,0.262934,KNOWN
BoT-IoT,test,8819,DDoS,1,0.124679,0.262934,KNOWN
BoT-IoT,test,8820,DDoS,1,0.090755,0.262934,KNOWN
BoT-IoT,test,8821,DoS,1,0.109562,0.262934,KNOWN
BoT-IoT,test,8822,DoS,1,0.022605,0.262934,KNOWN
BoT-IoT,test,8823,DoS,1,0.028917,0.262934,KNOWN
BoT-IoT,test,8824,DDoS,1,0.108175,0.262934,KNOWN
BoT-IoT,test,8825,DoS,1,0.126161,0.262934,KNOWN
BoT-IoT,test,8826,DoS,1,0.013286,0.262934,KNOWN
BoT-IoT,test,8827,DoS,1,0.014695,0.262934,KNOWN
BoT-IoT,test,8828,DoS,1,0.139463,0.262934,KNOWN
BoT-IoT,test,8829,DDoS,1,0.118787,0.262934,KNOWN
BoT-IoT,test,8830,DoS,1,0.020129,0.262934,KNOWN
BoT-IoT,test,8831,DDoS,1,0.202,0.262934,KNOWN
BoT-IoT,test,8832,DoS,1,0.027935,0.262934,KNOWN
BoT-IoT,test,8833,DoS,1,0.098191,0.262934,KNOWN
BoT-IoT,test,8834,DoS,1,0.092077,0.262934,KNOWN
BoT-IoT,test,8835,DoS,1,0.048216,0.262934,KNOWN
BoT-IoT,test,8836,DoS,1,0.101282,0.262934,KNOWN
BoT-IoT,test,8837,DoS,1,0.130985,0.262934,KNOWN
BoT-IoT,test,8838,DDoS,1,0.094116,0.262934,KNOWN
BoT-IoT,test,8839,Reconnaissance,1,0.055174,0.262934,KNOWN
BoT-IoT,test,8840,DDoS,1,0.27954,0.262934,ZERO_DAY
BoT-IoT,test,8841,DoS,1,0.008074,0.262934,KNOWN
BoT-IoT,test,8842,DoS,1,0.085722,0.262934,KNOWN
BoT-IoT,test,8843,DDoS,1,0.025231,0.262934,KNOWN
BoT-IoT,test,8844,DoS,1,0.248074,0.262934,KNOWN
BoT-IoT,test,8845,DoS,1,0.069903,0.262934,KNOWN
BoT-IoT,test,8846,DDoS,1,0.080377,0.262934,KNOWN
BoT-IoT,test,8847,DDoS,1,0.149881,0.262934,KNOWN
BoT-IoT,test,8848,DoS,1,0.02177,0.262934,KNOWN
BoT-IoT,test,8849,DoS,1,0.142867,0.262934,KNOWN
BoT-IoT,test,8850,DoS,1,0.066401,0.262934,KNOWN
BoT-IoT,test,8851,DDoS,1,0.063369,0.262934,KNOWN
BoT-IoT,test,8852,DoS,1,0.11389,0.262934,KNOWN
BoT-IoT,test,8853,DDoS,1,0.210068,0.262934,KNOWN
BoT-IoT,test,8854,DoS,1,0.147266,0.262934,KNOWN
BoT-IoT,test,8855,DoS,1,0.179188,0.262934,KNOWN
BoT-IoT,test,8856,DDoS,1,0.074362,0.262934,KNOWN
BoT-IoT,test,8857,DoS,1,0.032981,0.262934,KNOWN
BoT-IoT,test,8858,DDoS,1,0.01915,0.262934,KNOWN
BoT-IoT,test,8859,DDoS,1,0.118188,0.262934,KNOWN
BoT-IoT,test,8860,DDoS,1,0.004615,0.262934,KNOWN
BoT-IoT,test,8861,DoS,1,0.165366,0.262934,KNOWN
BoT-IoT,test,8862,DoS,1,0.210628,0.262934,KNOWN
BoT-IoT,test,8863,DDoS,1,0.043818,0.262934,KNOWN
BoT-IoT,test,8864,DoS,1,0.203663,0.262934,KNOWN
BoT-IoT,test,8865,DoS,1,0.061463,0.262934,KNOWN
BoT-IoT,test,8866,DDoS,1,0.048775,0.262934,KNOWN
BoT-IoT,test,8867,DDoS,1,0.063767,0.262934,KNOWN
BoT-IoT,test,8868,DoS,1,0.120894,0.262934,KNOWN
BoT-IoT,test,8869,DDoS,1,0.061124,0.262934,KNOWN
BoT-IoT,test,8870,DoS,1,0.048839,0.262934,KNOWN
BoT-IoT,test,8871,Normal,1,0.010131,0.262934,KNOWN
BoT-IoT,test,8872,DoS,1,0.002838,0.262934,KNOWN
BoT-IoT,test,8873,DoS,1,0.282267,0.262934,ZERO_DAY
BoT-IoT,test,8874,DoS,1,0.041461,0.262934,KNOWN
BoT-IoT,test,8875,DoS,1,0.176766,0.262934,KNOWN
BoT-IoT,test,8876,DDoS,1,0.116356,0.262934,KNOWN
BoT-IoT,test,8877,DDoS,1,0.055656,0.262934,KNOWN
BoT-IoT,test,8878,DoS,1,0.124953,0.262934,KNOWN
BoT-IoT,test,8879,DoS,1,0.006487,0.262934,KNOWN
BoT-IoT,test,8880,DoS,1,0.065296,0.262934,KNOWN
BoT-IoT,test,8881,DDoS,1,0.23674,0.262934,KNOWN
BoT-IoT,test,8882,DoS,1,0.015163,0.262934,KNOWN
BoT-IoT,test,8883,DoS,1,0.031417,0.262934,KNOWN
BoT-IoT,test,8884,DDoS,1,0.034536,0.262934,KNOWN
BoT-IoT,test,8885,DDoS,1,0.101666,0.262934,KNOWN
BoT-IoT,test,8886,DDoS,1,0.043471,0.262934,KNOWN
BoT-IoT,test,8887,DDoS,1,0.2326,0.262934,KNOWN
BoT-IoT,test,8888,DoS,1,0.127711,0.262934,KNOWN
BoT-IoT,test,8889,DoS,1,0.050924,0.262934,KNOWN
BoT-IoT,test,8890,DDoS,1,0.02637,0.262934,KNOWN
BoT-IoT,test,8891,DDoS,1,0.073379,0.262934,KNOWN
BoT-IoT,test,8892,Reconnaissance,1,0.114832,0.262934,KNOWN
BoT-IoT,test,8893,DDoS,1,0.188249,0.262934,KNOWN
BoT-IoT,test,8894,DoS,1,0.007138,0.262934,KNOWN
BoT-IoT,test,8895,DDoS,1,0.151995,0.262934,KNOWN
BoT-IoT,test,8896,DoS,1,0.03245,0.262934,KNOWN
BoT-IoT,test,8897,DDoS,1,0.055994,0.262934,KNOWN
BoT-IoT,test,8898,DDoS,1,0.265187,0.262934,ZERO_DAY
BoT-IoT,test,8899,DDoS,1,0.027819,0.262934,KNOWN
BoT-IoT,test,8900,DoS,1,0.165641,0.262934,KNOWN
BoT-IoT,test,8901,DDoS,1,0.110064,0.262934,KNOWN
BoT-IoT,test,8902,DDoS,1,0.184227,0.262934,KNOWN
BoT-IoT,test,8903,DDoS,1,0.179308,0.262934,KNOWN
BoT-IoT,test,8904,DDoS,1,0.259352,0.262934,KNOWN
BoT-IoT,test,8905,DDoS,1,0.037165,0.262934,KNOWN
BoT-IoT,test,8906,Normal,1,0.036963,0.262934,KNOWN
BoT-IoT,test,8907,DoS,1,0.15784,0.262934,KNOWN
BoT-IoT,test,8908,DoS,1,0.155886,0.262934,KNOWN
BoT-IoT,test,8909,DDoS,1,0.166892,0.262934,KNOWN
BoT-IoT,test,8910,DoS,1,0.427,0.262934,ZERO_DAY
BoT-IoT,test,8911,Normal,1,0.002127,0.262934,KNOWN
BoT-IoT,test,8912,DoS,1,0.245525,0.262934,KNOWN
BoT-IoT,test,8913,DDoS,1,0.210624,0.262934,KNOWN
BoT-IoT,test,8914,DoS,1,0.197815,0.262934,KNOWN
BoT-IoT,test,8915,DoS,1,0.099465,0.262934,KNOWN
BoT-IoT,test,8916,DoS,1,0.140254,0.262934,KNOWN
BoT-IoT,test,8917,DDoS,1,0.178398,0.262934,KNOWN
BoT-IoT,test,8918,DoS,1,0.046388,0.262934,KNOWN
BoT-IoT,test,8919,DDoS,1,0.216768,0.262934,KNOWN
BoT-IoT,test,8920,DDoS,1,0.078689,0.262934,KNOWN
BoT-IoT,test,8921,DDoS,1,0.213045,0.262934,KNOWN
BoT-IoT,test,8922,DDoS,1,0.015462,0.262934,KNOWN
BoT-IoT,test,8923,DoS,1,0.098999,0.262934,KNOWN
BoT-IoT,test,8924,DDoS,1,0.100184,0.262934,KNOWN
BoT-IoT,test,8925,DoS,1,0.180123,0.262934,KNOWN
BoT-IoT,test,8926,DDoS,1,0.035334,0.262934,KNOWN
BoT-IoT,test,8927,DDoS,1,0.136293,0.262934,KNOWN
BoT-IoT,test,8928,DoS,1,0.013366,0.262934,KNOWN
BoT-IoT,test,8929,DoS,1,0.019847,0.262934,KNOWN
BoT-IoT,test,8930,DoS,1,0.182534,0.262934,KNOWN
BoT-IoT,test,8931,DDoS,1,0.299518,0.262934,ZERO_DAY
BoT-IoT,test,8932,DDoS,1,0.304185,0.262934,ZERO_DAY
BoT-IoT,test,8933,DoS,1,0.286493,0.262934,ZERO_DAY
BoT-IoT,test,8934,DDoS,1,0.235832,0.262934,KNOWN
BoT-IoT,test,8935,DDoS,1,0.052114,0.262934,KNOWN
BoT-IoT,test,8936,DDoS,1,0.208305,0.262934,KNOWN
BoT-IoT,test,8937,DoS,1,0.039651,0.262934,KNOWN
BoT-IoT,test,8938,DDoS,1,0.149781,0.262934,KNOWN
BoT-IoT,test,8939,DDoS,1,0.045977,0.262934,KNOWN
BoT-IoT,test,8940,DDoS,1,0.151752,0.262934,KNOWN
BoT-IoT,test,8941,DDoS,1,0.088308,0.262934,KNOWN
BoT-IoT,test,8942,Normal,1,0.179533,0.262934,KNOWN
BoT-IoT,test,8943,DoS,1,0.031153,0.262934,KNOWN
BoT-IoT,test,8944,DoS,1,0.011555,0.262934,KNOWN
BoT-IoT,test,8945,DDoS,1,0.28407,0.262934,ZERO_DAY
BoT-IoT,test,8946,DDoS,1,0.085417,0.262934,KNOWN
BoT-IoT,test,8947,DoS,1,0.007534,0.262934,KNOWN
BoT-IoT,test,8948,DDoS,1,0.05457,0.262934,KNOWN
BoT-IoT,test,8949,Normal,1,0.017446,0.262934,KNOWN
BoT-IoT,test,8950,DDoS,1,0.088346,0.262934,KNOWN
BoT-IoT,test,8951,DDoS,1,0.10369,0.262934,KNOWN
BoT-IoT,test,8952,DDoS,1,0.090978,0.262934,KNOWN
BoT-IoT,test,8953,DDoS,1,0.086875,0.262934,KNOWN
BoT-IoT,test,8954,DDoS,1,0.207429,0.262934,KNOWN
BoT-IoT,test,8955,DoS,1,0.034826,0.262934,KNOWN
BoT-IoT,test,8956,DoS,1,0.092864,0.262934,KNOWN
BoT-IoT,test,8957,DDoS,1,0.00508,0.262934,KNOWN
BoT-IoT,test,8958,DoS,1,0.07315,0.262934,KNOWN
BoT-IoT,test,8959,DoS,1,0.272331,0.262934,ZERO_DAY
BoT-IoT,test,8960,DoS,1,0.217221,0.262934,KNOWN
BoT-IoT,test,8961,DDoS,1,0.072555,0.262934,KNOWN
BoT-IoT,test,8962,DDoS,1,0.190683,0.262934,KNOWN
BoT-IoT,test,8963,DDoS,1,0.090953,0.262934,KNOWN
BoT-IoT,test,8964,DoS,1,0.029007,0.262934,KNOWN
BoT-IoT,test,8965,Reconnaissance,1,0.0785,0.262934,KNOWN
BoT-IoT,test,8966,DoS,1,0.292893,0.262934,ZERO_DAY
BoT-IoT,test,8967,DoS,1,0.0119,0.262934,KNOWN
BoT-IoT,test,8968,DDoS,1,0.04448,0.262934,KNOWN
BoT-IoT,test,8969,DDoS,1,0.177898,0.262934,KNOWN
BoT-IoT,test,8970,DDoS,1,0.117487,0.262934,KNOWN
