proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,http_request_body_len,http_response_body_len,http_status_code,label_multiclass,label_binary
1,5,3.438040906758133,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,5,-0.0013422576101157697,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
1,4,2.1876762688241,1.1390225290974343,1.8097470787469516,10,0.0,1.1989778467157899,0.8632899400458123,1.2618595071429148,0.9240256046565829,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,4,0.3623615886943036,1.0435672646562266,1.6902692687655132,10,0.0,1.1989778467157899,0.7137336988656802,1.0,0.8139382774325007,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
2,1,-0.00319510775845411,0.0,0.0,6,0.0,0.0,-0.2009741469606858,-0.6309297535714575,-0.7570568896624595,683,0.6931471805599453,5.545177444479562,0.0,0,0,0,0,0.0,0.0,0.0,normal,0
2,1,0.20251162454349952,0.9013889825052162,1.0505750609592723,10,0.0,0.4425070493497599,0.23430199049482223,0.3690702464285425,0.28873543525927536,703,0.6931471805599453,3.367295829986474,0.0,0,1,0,1,0.0,0.0,0.0,xss,1
1,4,3.0020434006507197,1.1429596922487186,1.391925152721386,10,0.0,1.1989778467157899,0.8234161936455796,0.8340437671464698,0.5775850430458772,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,4,1.381669429874936,1.1325615255787729,1.6800889412878106,10,0.0,1.367211219012335,0.9008496502250416,1.140313995589965,0.8155830730889999,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,5,0.08969607085447548,0.0,0.0,1,0.0,0.4425070493497599,0.032632149841456785,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,scanning,1
1,5,3.8269588426272243,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
2,1,-0.002476634107453904,1.0,0.0,6,0.0,0.4425070493497599,0.37976591483421657,-0.6309297535714575,-0.7570568896624595,122,0.6931471805599453,3.367295829986474,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,5,1.846697898488946,0.0,0.0,10,0.0,1.0,0.36451876919115095,0.6309297535714575,0.2399003347763664,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
2,1,0.09622371325496464,0.9768166535812788,0.0,6,0.0,0.4425070493497599,0.3433835233631055,-0.6309297535714575,-0.7570568896624595,252,0.6931471805599453,5.545177444479562,0.0,1,0,0,0,0.0,0.0,0.0,normal,0
1,4,16.136268325985753,1.1109499868711163,2.0907281827065596,10,0.0,1.367211219012335,0.8798803197815456,1.7037877659013354,1.1711632603857285,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,4,0.7055652901864788,1.1622968902501252,1.8097470787469516,10,0.0,1.1989778467157899,0.8900630314765097,1.140313995589965,0.921226291262849,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
2,1,-0.003062755297650555,0.8219837925659954,0.8905561521090628,10,0.0,0.0,0.0,0.0,0.14377758085894815,621,0.6931471805599453,0.6931471805599453,1.3862943611198906,0,1,0,1,0.0,0.0,0.0,ddos,1
1,5,-0.00319510775845411,0.0,0.0,0,0.0,0.0,0.2025324944719487,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ransomware,1
1,5,7.15867942993913,0.0,0.0,1,0.0,0.0,-0.2862163478571042,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,scanning,1
2,1,0.011679290107244453,0.0,1.1528011595788283,12,0.0,-0.7564707973660301,-2.065974564076003,0.3690702464285425,0.3559461042049281,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,5,3.6331020507245797,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,5,0.0006616412241623609,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,0.0043853042617347186,0.0,0.0,7,0.0,0.4425070493497599,0.14425745260958278,0.0,0.08099480975365105,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
1,4,2.6253161490771624,1.1118596109896646,1.8097470787469516,10,0.0,1.1989778467157899,0.8339446112567166,1.140313995589965,0.921226291262849,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,4,40.829959040207584,1.559710810541923,1.5573104480744688,9,0.0,1.51294159473206,1.5741434584783767,1.2618595071429148,0.730682046922575,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,xss,1
2,1,0.0034402815612402464,0.7666704279836494,1.0,10,0.0,0.0,-0.07964288010775397,0.0,0.21550526841187148,285,0.6931471805599453,0.6931471805599453,1.3862943611198906,0,1,0,0,0.0,0.0,0.0,normal,0
1,5,-0.003062755297650555,0.0,0.0,7,0.0,0.4425070493497599,0.14425745260958278,0.0,0.08099480975365105,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
2,1,-0.00319510775845411,0.0,0.0,6,0.0,0.0,-0.19239523291379498,-0.6309297535714575,-0.7570568896624595,687,0.6931471805599453,3.367295829986474,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,5,3.6557234614457124,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,5,4.791142505629219,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
2,5,-0.00319510775845411,0.0,0.0,6,0.0,0.0,0.6175949991038299,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,5,-0.00011342653465555382,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,-0.0028736819607624114,0.0,0.0,1,0.0,0.0,-0.14398606226810373,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
2,1,-0.00319510775845411,0.0,0.0,6,0.0,0.0,-0.053661879839773406,-0.6309297535714575,-0.7570568896624595,572,0.6931471805599453,0.6931471805599453,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,4,13.53266948945344,1.1413938838621038,1.6954059057109019,9,0.6931471805599453,1.0,0.8165907045756793,1.0,0.8231757513495698,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
2,1,0.05587428334222453,0.9112761929343167,1.3511534132618883,10,0.0,0.4425070493497599,0.24775724132145974,0.3690702464285425,0.5069924152404132,253,0.6931471805599453,0.6931471805599453,0.0,0,1,1,0,0.0,0.0,0.0,mitm,1
1,4,32.57246174026929,1.8206986654083488,1.7669313682630565,10,0.0,1.9554486440818202,2.1211556718438964,1.2618595071429148,0.9622339856643489,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,xss,1
1,5,-0.0009452419141943061,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
1,4,1.2310395979285353,1.166511831075104,1.6800889412878106,10,0.0,1.1989778467157899,0.8950724118731258,1.140313995589965,0.8155830730889999,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,5,-0.00043480541143006886,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,0.0016068028111888477,0.0,0.0,7,0.0,0.4425070493497599,0.14425745260958278,0.0,0.08099480975365105,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
1,5,86.11302613163633,0.0,0.15403922195426356,7,0.6931471805599453,0.7564707973660301,0.32124742714616983,0.0,0.08099480975365105,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
1,4,23.053683854767616,1.2021638992075827,2.0869757966852376,10,0.0,1.51294159473206,1.012017426376317,1.7037877659013354,1.1678921595059737,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,4,0.4170288433851004,1.0435672646562266,1.6902692687655132,10,0.0,1.1989778467157899,0.7137336988656802,1.0,0.8139382774325007,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,5,7.395114499677575,0.0,0.0,6,0.0,4.213433113247767,1.783001553702179,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,4,15.76927079065983,1.166511831075104,1.391925152721386,10,0.0,1.1989778467157899,0.8534088524372131,1.0,0.5889610584475213,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,5,0.006804347163899092,0.0,0.0,7,0.0,0.4425070493497599,0.14425745260958278,0.0,0.08099480975365105,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
2,1,-0.0023064732940973735,1.0,0.0,6,0.0,0.4425070493497599,0.37976591483421657,-0.6309297535714575,-0.7570568896624595,122,0.6931471805599453,3.367295829986474,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
2,1,0.09381608442880845,0.8143858905274319,0.882324410236827,10,0.0,0.4425070493497599,0.127407423682577,0.3690702464285425,0.19933150734444802,687,0.6931471805599453,0.6931471805599453,1.3862943611198906,0,1,0,1,0.0,0.0,0.0,scanning,1
1,5,3.31955511468434,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,5,4.027497259385444,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
2,1,0.9969393933564159,0.7666704279836494,1.0,10,0.0,0.0,-0.07964288010775397,0.0,0.21550526841187148,285,0.6931471805599453,0.6931471805599453,1.3862943611198906,0,1,0,0,0.0,0.0,0.0,normal,0
1,5,-0.0013233519117503963,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
2,1,-0.0028736819607624114,1.0,0.0,6,0.0,0.4425070493497599,0.37976591483421657,-0.6309297535714575,-0.7570568896624595,122,0.6931471805599453,3.367295829986474,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,5,-0.00319510775845411,0.0,0.0,0,0.0,0.0,0.9340896737617508,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ransomware,1
1,5,0.023332489272641158,0.0,0.0,1,0.0,0.4425070493497599,-0.011403923836142249,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,-0.0006049493812494374,0.0,0.0,1,0.0,0.0,-0.14398606226810373,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,4,16.059462255361755,1.285916418987088,2.0907281827065596,10,0.0,1.367211219012335,1.086576323948228,1.7037877659013354,1.1711632603857285,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
2,1,1.3646694756120192,0.7514694079549746,1.5694422986046483,10,0.0,0.0,0.02200583566091937,0.0,0.6908740982190582,668,0.6931471805599453,3.784189633918261,0.0,0,0,0,0,0.0,0.0,0.0,normal,0
1,4,0.04060076351033998,1.0318429363776707,1.817240168940306,10,0.0,1.367211219012335,0.8136347135003332,1.2618595071429148,0.9302388275525282,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,4,2.2965286375887435,1.099707726740606,1.8097470787469516,10,0.0,1.1989778467157899,0.8214762004154137,1.140313995589965,0.921226291262849,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,5,90.04040818615636,0.0,1.8762794885532819,12,0.0,-0.7564707973660301,-2.065974564076003,2.095903274289385,0.9114559098670342,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,5,-0.001493503877580723,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
2,1,-0.0025522616271699394,1.0,0.0,6,0.0,0.4425070493497599,0.37976591483421657,-0.6309297535714575,-0.7570568896624595,122,0.6931471805599453,0.6931471805599453,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,5,0.0009073877820119873,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
1,5,0.00034027552134628495,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
2,1,-0.003100570191914524,0.8143858905274319,0.882324410236827,10,0.0,0.0,-0.011403923836142249,0.0,0.13880508610057624,32,0.6931471805599453,0.6931471805599453,1.3862943611198906,0,1,0,1,0.0,0.0,0.0,ddos,1
1,5,3.677244011221625,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
2,1,50.076499025080636,1.2526719397959183,0.0,6,0.0,1.0,0.8934085748941814,-0.6309297535714575,-0.7570568896624595,114,10.39726874169286,2.5649493574615367,0.0,0,0,0,0,0.0,0.0,0.0,normal,0
1,4,1.4618043126957145,1.1358174654113515,1.8097470787469516,10,0.0,1.1989778467157899,0.8597209326563063,1.140313995589965,0.921226291262849,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,4,0.03586535290395627,1.035825972256996,1.4393880713657614,10,0.0,1.1989778467157899,0.7625038870128064,1.0,0.6337311291062472,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
0,5,78.64878659990386,1.5779926920714862,0.0,0,0.0,1.0,1.554093131850578,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,5,3.7621525134114173,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
2,1,6.498155324618316,0.8624661404741011,0.0,6,0.0,0.4425070493497599,0.3155456772416057,-0.6309297535714575,-0.7570568896624595,246,0.6931471805599453,5.545177444479562,0.0,0,0,0,0,0.0,0.0,0.0,normal,0
1,5,0.0016824136971087976,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
1,4,3.4663428024007574,1.1857455468072373,0.0,7,0.0,0.7564707973660301,0.8282312485381614,0.3690702464285425,0.20667868729074057,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
2,1,-0.00319510775845411,0.0,0.0,6,0.0,0.0,-0.029048949890007468,-0.6309297535714575,-0.7570568896624595,587,0.6931471805599453,3.367295829986474,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,5,-0.00032137694881069224,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
1,5,-0.00022685374976144342,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
2,1,0.005292481619211626,0.0,1.266818819244037,12,0.0,-0.7564707973660301,-2.065974564076003,0.3690702464285425,0.440045832347494,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,4,0.18072882604210402,1.0250276947729464,1.5304050942281457,10,0.0,1.1989778467157899,0.696276930393443,0.8340437671464698,0.6798425149751135,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,5,-5.671318227199518e-05,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
1,5,0.0017202190266817723,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
2,1,2.8688661663967725,0.7666704279836494,1.475008615374906,10,0.0,0.0,0.03785608907831753,0.0,0.6084666246487559,115,0.6931471805599453,3.784189633918261,0.0,0,0,0,0,0.0,0.0,0.0,normal,0
1,5,0.23612836322044758,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
1,5,0.21507584414258127,0.0,0.0,1,0.0,0.0,-0.2862163478571042,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,scanning,1
1,5,-0.0009830525736898206,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
1,4,0.031147629272283518,1.0510269922856708,1.7650440395385438,10,0.0,1.1989778467157899,0.7755522975534204,1.140313995589965,0.884046980461339,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
2,1,12.394437509881781,0.874360481114302,1.3635165352741279,10,0.0,0.4425070493497599,0.19886551333951696,0.3690702464285425,0.5170766756439741,667,0.6931471805599453,0.6931471805599453,0.0,0,1,1,0,0.0,0.0,0.0,dos,1
1,5,-0.0021741270535453536,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,4,16.33648098578025,1.1284175482219234,2.0907281827065596,10,0.0,1.367211219012335,0.8967303487085514,1.7712437491614226,1.1719887430006015,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
2,1,0.010035554453497486,0.0,1.1914486519417458,12,0.0,-0.7564707973660301,-2.065974564076003,0.3690702464285425,0.38349315744068935,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,5,3.1218722275124593,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,5,-0.0011532014771292814,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
2,5,-0.00319510775845411,0.0,0.0,6,0.0,0.0,0.4765325156861464,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,5,-0.00018904460245338351,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
2,1,-0.0015691274650117741,1.0,0.0,6,0.0,0.4425070493497599,0.37976591483421657,-0.6309297535714575,-0.7570568896624595,122,0.6931471805599453,0.6931471805599453,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,5,0.011792645919612986,0.0,0.0,7,0.0,0.4425070493497599,0.14425745260958278,0.0,0.08099480975365105,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
2,1,-0.0019283436359420634,1.0,0.0,6,0.0,0.4425070493497599,0.37976591483421657,-0.6309297535714575,-0.7570568896624595,122,0.6931471805599453,3.367295829986474,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,4,4.064615749443446,1.1498615737291054,1.8097470787469516,10,0.0,1.1989778467157899,0.8755711860737045,1.140313995589965,0.921226291262849,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
2,1,0.36881432671087055,0.7982898004126693,0.8648855358864512,10,0.0,0.0,-0.03508177807890498,0.0,0.1284807444263108,31,0.6931471805599453,0.6931471805599453,1.3862943611198906,0,1,0,1,0.0,0.0,0.0,ddos,1
1,5,0.01453187140836353,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,0.002117170423453413,0.0,0.0,2,0.0,0.4425070493497599,-0.011403923836142249,0.0,0.018977616396781458,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,3.4504882497411073,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,4,3.5615520972916825,1.2676444139484904,1.6800889412878106,10,0.0,1.1989778467157899,1.0297821895931423,1.140313995589965,0.8155830730889999,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,5,0.009506505684771778,0.0,0.0,7,0.0,0.4425070493497599,0.14425745260958278,0.0,0.08099480975365105,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
1,5,-0.0029493110686325385,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,4,3.2342720347900875,1.1207406475678712,1.6800889412878106,10,0.0,1.1989778467157899,0.8433144177840509,1.140313995589965,0.8155830730889999,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,8,7.901438921850794,1.2693361340745184,1.6601200235546154,7,7.305860032684009,1.367211219012335,0.9785118550652707,1.2618595071429148,0.5986834814619704,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
1,4,2.8467627788820113,1.1325615255787729,1.391925152721386,10,0.0,1.1989778467157899,0.8106599142958848,0.8340437671464698,0.5775850430458772,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
2,1,-0.0022308467574909223,0.8684995137421558,0.0,6,0.0,0.4425070493497599,0.19144412422090287,-0.6309297535714575,-0.7570568896624595,242,0.6931471805599453,3.367295829986474,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,5,0.0003024674324974763,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
1,5,0.0024007020332392198,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,-0.00319510775845411,0.0,0.0,0,0.0,0.0,0.620592045890025,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ransomware,1
1,4,14.240727893622786,1.1706419015264542,2.0907281827065596,10,0.0,1.367211219012335,0.9409151628316514,1.7712437491614226,1.1719887430006015,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,5,4.510968872428564,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
2,1,0.046919085853956946,0.8856027412448122,1.0024556230143338,10,0.0,0.4425070493497599,0.21336396802988652,0.3690702464285425,0.2603035666191386,620,0.6931471805599453,0.6931471805599453,0.0,0,1,1,0,0.0,0.0,0.0,ddos,1
1,5,1.4019193249617836,0.0,0.0,1,0.0,0.0,-0.2862163478571042,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,scanning,1
1,4,15.739156550579665,1.1374262572080855,2.0907281827065596,10,0.0,1.1989778467157899,0.86150884190073,1.7037877659013354,1.1711632603857285,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
2,1,-0.00319510775845411,0.0,0.0,6,0.0,0.0,-0.005667192995745202,-0.6309297535714575,-0.7570568896624595,253,0.6931471805599453,3.367295829986474,0.0,0,0,0,0,0.0,0.0,0.0,normal,0
1,5,-0.00319510775845411,0.0,0.0,0,0.0,0.0,0.5701687965896272,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ransomware,1
2,1,-0.0023631933950628054,0.9252670625350052,0.0,6,0.0,0.4425070493497599,0.26724079785167915,-0.6309297535714575,-0.7570568896624595,572,0.6931471805599453,3.367295829986474,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
2,1,-0.002741331749904566,1.0,0.0,6,0.0,0.4425070493497599,0.37976591483421657,-0.6309297535714575,-0.7570568896624595,122,0.6931471805599453,3.367295829986474,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
2,1,-0.002495540959023633,1.0,0.0,6,0.0,0.4425070493497599,0.37976591483421657,-0.6309297535714575,-0.7570568896624595,122,0.6931471805599453,0.6931471805599453,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,5,0.0009262912310884762,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,-0.00079400003233168,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
2,1,-0.002041781739363751,1.0,0.0,6,0.0,0.4425070493497599,0.37976591483421657,-0.6309297535714575,-0.7570568896624595,122,0.6931471805599453,3.367295829986474,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,5,-0.0002646629726760037,0.0,0.0,1,0.0,0.0,-0.20971342379345861,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
1,5,0.0055759656174216715,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,-0.0011532014771292814,0.0,0.0,1,0.0,0.0,-0.14398606226810373,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,4,53.70744072464103,1.559710810541923,1.5601083651604037,2,0.0,1.7564707973660303,1.5864175073556848,1.2618595071429148,0.7374690311774816,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,xss,1
1,4,0.043995945430039374,1.0250276947729464,1.8097470787469516,10,0.0,1.1989778467157899,0.7535981377917141,1.2618595071429148,0.9240256046565829,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,5,-0.0013989748186351732,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
1,4,2.005497444523476,1.144513638336686,1.8097470787469516,10,0.0,1.0,0.8214762004154137,1.140313995589965,0.921226291262849,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
